STOP_FRISK_ID,STOP_FRISK_DATE,Stop Frisk Time,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,RECORD_STATUS_CODE,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,SUPERVISING_ACTION_CORRESPONDING_ACTIVITY_LOG_ENTRY_REVIEWED,LOCATION_IN_OUT_CODE,JURISDICTION_CODE,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OFFICER_NOT_EXPLAINED_STOP_DESCRIPTION,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,SUMMONS_OFFENSE_DESCRIPTION,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,FRISKED_FLAG,SEARCHED_FLAG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,DEMEANOR_CODE,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,SUSPECT_OTHER_DESCRIPTION,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_APARTMENT,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_PREMISES_NAME,STOP_LOCATION_STREET_NAME,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME
1082,2/7/2018,23:20:00,2018,February,Wednesday,Based on Self Initiated,APP,POM,136,SGT,136,Y,,P,PSB,1,CPW,10,Y,,N,N,,N,,Y,,,,Y,N,Y,,,,N,,,,,,,Y,,,,,Y,,,,,,,,,,,,,DE,VERY COOPERATIVE,23,MALE,WHITE HISPANIC,5.11,230,HEA,BRO,BLK,NA,25,B,,3 AVENUE && EAST 120 STREET,,3 AVENUE,1001375,230930,,PBMN,MANHATTAN
1083,2/7/2018,1:50:00,2018,February,Wednesday,Based on Self Initiated,APP,POM,34,SGT,34,Y,,P,PSB,1,ROBBERY,5,Y,,N,Y,OTHER,N,,Y,,,,N,Y,Y,,,,N,,,Y,,,Y,,,,,,,Y,,Y,,,,,,,Y,,,DE,UNCOOPERATIVE,47,MALE,WHITE HISPANIC,5.9,160,THN,BRO,GRY,BLACK AND WHITE GOATEE,34,A,,AUDUBON AVENUE && WEST 191 STREET,,AUDUBON AVENUE,1004228,250777,,PBMN,MANHATTAN
1084,2/7/2018,0:00:00,2018,February,Wednesday,Based on Self Initiated,APP,POF,826,SGT,826,Y,I,H,Housing,1,CRIMINAL TRESPASS,10,Y,,N,Y,CRIMINAL TRESPASS,N,,Y,,,,Y,Y,N,,,,N,,,,,,,Y,,,,,,,,,,Y,,,,,,Y,,DE,EVASIVE,41,MALE,BLACK,5.7,180,THN,BRO,BLK,,43,C,12G,1455 HARROD AVENUE,,HARROD AVENUE,1018836,243579,,PBBX,BRONX
1085,2/7/2018,1:05:00,2018,February,Wednesday,Based on Self Initiated,APP,POM,47,SGT,47,Y,O,,,1,CPW,3,Y,,N,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,,,,Y,,,,,,,,,,,,,DE,CALM,22,MALE,WHITE HISPANIC,6.1,265,HEA,BRO,BLK,RED JACKET WITH KNOWN GANG AFFILIATION BEADS AROUND NECK,47,B,,4718 WHITE PLAINS ROAD,,WHITE PLAINS ROAD,1025708,268614,,PBBX,BRONX
1086,2/7/2018,1:39:00,2018,February,Wednesday,Based on Radio Run,APP,POM,50,LT,50,Y,O,,,0,CRIMINAL MISCHIEF,10,Y,,N,Y,CRIMINAL MISCHIEF,N,,Y,,,,Y,Y,Y,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,Y,,,DE,COMPLIANT,32,MALE,BLACK,5.11,175,MED,BRO,BLK,,50,E,,BROADWAY && KIMBERLY PLACE,,BROADWAY,1010340,259064,,PBBX,BRONX
1087,2/7/2018,17:10:00,2018,February,Wednesday,Based on Self Initiated,APP,POM,801,SGT,801,Y,I,H,Housing,1,CRIMINAL TRESPASS,5,Y,,N,Y,CRIMINAL TRESPASS,N,,N,,S,V,N,Y,N,,,,N,,,,,,,Y,,,,,,,,,,Y,,,,,Y,,,DE,CALM,25,MALE,WHITE,5.1,165,THN,GRN,BRO,,60,D,,2007 SURF AVENUE,,SURF AVENUE,987914,148708,,PBBS,BROOKLYN
1088,2/7/2018,7:55:00,2018,February,Wednesday,Based on C/W on Scene,APP,POM,71,SGT,71,Y,I,P,PSB,3,PETIT LARCENY,30,Y,,N,N,,N,,Y,,,,N,N,N,,,,N,,,Y,,,,,,,,,,,,,,Y,,,,,,,,DE,"RELIEVED, HAPPY",26,MALE,WHITE,6.1,165,THN,BRO,BRO,,71,B,,333 KINGSTON AVENUE,,KINGSTON AVENUE,1000248,182582,,PBBS,BROOKLYN
1089,2/7/2018,19:19:00,2018,February,Wednesday,Based on Self Initiated,APP,POM,71,SGT,71,Y,O,P,PSB,3,UNAUTHORIZED USE OF A VEHICLE,20,Y,,N,N,,N,,Y,,,,Y,N,N,,,,N,,,Y,,,,,,,,,,,,,,Y,,,,,,Y,,DE,CALM,45,MALE,BLACK,5.7,150,THN,BRO,GRY,,71,D,,585 SCHENECTADY AVENUE,,SCHENECTADY AVENUE,1002531,179492,,PBBS,BROOKLYN
1090,2/7/2018,16:10:00,2018,February,Wednesday,Based on Radio Run,APP,POM,73,SGT,73,Y,O,P,PSB,1,CPW,2,Y,,Y,Y,MENACING,N,,Y,,,,Y,Y,N,,,,N,,Y,Y,,,,,,Y,,,,Y,,,,,Y,,,Y,Y,,,DE,"UPSET, IRRATE.",35,MALE,WHITE HISPANIC,6.4,260,HEA,BRO,BLD,"BLACK JACKET, BURGUNDY PANTS, BLACK HAT",73,B,,ROCKAWAY AVENUE && PACIFIC STREET,,ROCKAWAY AVENUE,1008936,185408,,PBBN,BROOKLYN
1091,2/7/2018,0:52:00,2018,February,Wednesday,Based on Self Initiated,APP,POM,81,SSA,81,Y,,,,1,CPW,2,Y,,N,N,,N,,N,,,V,Y,N,N,,,,N,,,,,,,Y,,,,Y,,Y,,,,,Y,,,,,,,DE,UPSET,,MALE,BLACK,6.1,180,THN,BRO,BLK,,81,C,,STUYVESANT AVENUE && DECATUR STREET,,STUYVESANT AVENUE,1003168,187622,,PBBN,BROOKLYN
1092,2/7/2018,15:10:00,2018,February,Wednesday,Based on Radio Run,APP,POM,83,SGT,83,Y,O,P,PSB,1,CPW,5,Y,,N,N,,N,,Y,,,,Y,Y,N,,,,N,,,,,,,Y,,Y,,,,Y,,,,,,,Y,Y,,,,DE,CALM,37,MALE,BLACK,5.9,140,MED,BRO,BLK,"WHITE PANTS, BURGUNDY HAT WITH LETTER ""P""",83,D,,374 STOCKHOLM STREET,,STOCKHOLM STREET,1007069,196005,,PBBN,BROOKLYN
1093,2/7/2018,1:05:00,2018,February,Wednesday,Based on C/W on Scene,APP,POF,103,SGT,103,Y,I,P,PSB,5,ASSAULT,15,Y,,N,N,,N,,Y,,,,N,Y,N,,,,N,,,Y,,,,,,,,,,,,,,Y,,,,,,Y,,DE,UPSET,29,FEMALE,BLACK,5.2,115,THN,BRO,BLK,,103,A,10,87-70 148 STREET,,148 STREET,1037361,196530,,PBQS,QUEENS
1094,2/7/2018,11:00:00,2018,February,Wednesday,Based on Self Initiated,APP,POM,101,SGT,101,Y,,P,PSB,1,CPW,8,Y,,N,N,,N,,N,,S,V,Y,Y,N,Y,,,Y,,,,,,,Y,,Y,,,,Y,,,,,,,,,Y,,,DE,NERVOUS,26,MALE,BLACK,5.7,160,THN,BRO,BLK,GOLD TEETH/TATOOS,105,A,,149 AVENUE && BREWER BOULEVARD,,149 AVENUE,1048711,179241,,PBQS,QUEENS
1095,2/7/2018,9:15:00,2018,February,Wednesday,Based on Self Initiated,APP,DT2,580,SDS,580,N,I,P,PSB,10,ROBBERY,10,Y,,N,N,,N,,N,,S,V,Y,Y,N,,,,N,,,,,,,Y,,Y,,,,Y,,,,,,,Y,,,,,DE,AGITATED,29,MALE,BLACK,5.8,160,THN,BRO,BLK,,106,D,,134-01 ROCKAWAY BOULEVARD,,ROCKAWAY BOULEVARD,1038636,185108,,PBQS,QUEENS
1096,2/7/2018,0:16:00,2018,February,Wednesday,Based on Radio Run,APP,POM,111,SGT,111,Y,,,,2,UNAUTHORIZED USE OF A VEHICLE,5,Y,,N,Y,UNAUTHORIZED USE OF A VEHICLE,N,,Y,,,,N,Y,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,DE,DRUNK BUT CALM,30,MALE,WHITE HISPANIC,5.7,175,MED,BRO,BLK,BLACK PEACOAT,111,E,,48 AVENUE && OCEANIA STREET,,48 AVENUE,1047448,214255,,PBQN,QUEENS
1097,2/7/2018,16:24:00,2018,February,Wednesday,Based on Self Initiated,APP,POM,115,SGT,115,Y,I,,,1,CRIMINAL TRESPASS,14,Y,,N,Y,PETIT LARCENY,N,,N,,S,V,N,Y,Y,,,,N,,,,,,,Y,,,,,,Y,,,,Y,Y,,,,Y,,,N/A,N/A,34,MALE,BLACK,5.1,250,HEA,BRO,BLK,,115,A,,104-44 DITMARS BOULEVARD,,DITMARS BOULEVARD,1021301,218934,,PBQN,QUEENS
1098,2/7/2018,18:15:00,2018,February,Wednesday,Based on Self Initiated,APP,DT3,596,SGT,596,N,O,,,5,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,5,Y,,N,Y,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,N,,N,,S,V,N,Y,Y,,,,N,,,,,,Y,,,,,,,,Y,,,,,,,,,Y,,DE,NERVOUS,22,MALE,WHITE HISPANIC,,185,MED,BRO,BLK,,115,D,,35-35 88 STREET,,88 STREET,1017767,213284,,PBQN,QUEENS
1099,2/7/2018,19:35:00,2018,February,Wednesday,Based on Self Initiated,APP,DT3,596,SGT,596,N,O,P,PSB,2,CRIMINAL SALE OF CONTROLLED SUBSTANCE,5,Y,,Y,Y,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,N,,N,,S,V,Y,Y,N,,,,N,,,Y,,,,Y,,,,,,,Y,,,,,,Y,,,,,DE,COOPERATIVE,43,MALE,ASIAN / PACIFIC ISLANDER,5.1,190,MED,BRO,BRO,,115,C,,77 STREET && ROOSEVELT AVENUE,,77 STREET,1015096,211497,,PBQN,QUEENS
1100,2/7/2018,19:35:00,2018,February,Wednesday,Based on Self Initiated,APP,DT3,596,SGT,596,N,O,P,PSB,2,CRIMINAL SALE OF CONTROLLED SUBSTANCE,5,Y,,Y,Y,CRIMINAL SALE OF CONTROLLED SUBSTANCE,N,,N,,S,V,Y,Y,N,,,,N,,Y,Y,,,Y,Y,,,,,,,Y,,,,,,,,Y,,,DE,UNCOOPERATIVE,35,MALE,WHITE HISPANIC,5.7,165,THN,BRO,BLK,,115,C,,77 STREET && ROOSEVELT AVENUE,,77 STREET,1015096,211497,,PBQN,QUEENS
1101,2/8/2018,14:45:00,2018,February,Thursday,Based on Self Initiated,APP,POM,863,LT,863,Y,S,T,Transit,1,CPW,5,Y,,N,Y,CPW,N,,Y,,,,Y,Y,N,,Y,,Y,,,,,,,Y,,,,,Y,,,,,,,Y,Y,Y,Y,,,DE,NERVOUS,31,MALE,WHITE HISPANIC,5.11,265,HEA,BRO,BLK,GOATEE,13,E,,UNION SQUARE WEST && EAST 14 STREET,,UNION SQUARE WEST,986553,207131,,PBMS,MANHATTAN
1102,2/8/2018,17:55:00,2018,February,Thursday,Based on C/W on Scene,APP,POM,863,SGT,863,Y,S,,,1,CPW,15,Y,,N,N,,Y,"TRANSIT RULES/REG., NYC",Y,,,,Y,Y,N,,Y,,Y,,,,,,,Y,,,,,Y,,,,,,,Y,Y,Y,,,,DE,ARGUMANTATIVE,56,MALE,BLACK,5.9,170,MED,BRO,BLK,CAMOFLAGED JACKET AND PANTS,13,E,,EAST 14 STREET && UNION SQUARE EAST,,EAST 14 STREET,988886,207857,,PBMS,MANHATTAN
1103,2/8/2018,6:22:00,2018,February,Thursday,Based on Self Initiated,APP,POM,14,SGT,14,Y,,P,PSB,1,CRIMINAL SALE OF CONTROLLED SUBSTANCE,5,Y,,N,Y,CRIMINAL SALE OF CONTROLLED SUBSTANCE,N,,Y,,,,Y,Y,Y,,,,N,,,,,,,Y,,,,,,,Y,,,,,,,,Y,,,DE,CALM,47,MALE,BLACK,5.1,190,THN,BRO,BLD,,14,H,,WEST 44 STREET && 8 AVENUE,,WEST 44 STREET,987341,215631,,PBMS,MANHATTAN
1104,2/8/2018,4:37:00,2018,February,Thursday,Based on Radio Run,APP,POM,25,SGT,25,Y,O,P,PSB,1,GRAND LARCENY,4,Y,,N,Y,GRAND LARCENY,N,,Y,,,,Y,N,Y,,,,N,,,Y,,,,,,,,,,Y,,,,,,,,,,,,DE,COOPERATIVE,34,MALE,BLACK,5.11,165,THN,BRO,BLK,,25,B,,1940 LEXINGTON AVENUE,,LEXINGTON AVENUE,1000846,231027,,PBMN,MANHATTAN
1105,2/8/2018,4:04:00,2018,February,Thursday,Based on C/W on Scene,APP,POM,33,SGT,33,Y,O,P,PSB,2,PETIT LARCENY,21,Y,,N,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,NERVOUS,45,MALE,WHITE HISPANIC,5.4,160,MED,BRO,BLK,"BLACK JACKET, BLUE JEANS, WHITE SNEAKERS",33,B,,540 WEST 157 STREET,,WEST 157 STREET,999946,242905,,PBMN,MANHATTAN
1106,2/8/2018,15:19:00,2018,February,Thursday,Based on Radio Run,APP,POM,34,SGT,34,Y,O,P,PSB,2,CPW,10,Y,,N,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,APPARENTLY NORMAL/CALM,26,MALE,WHITE HISPANIC,,,THN,BRO,BLK,BIEGE JACKET/BLUE JEANS,34,A,,WEST 188 STREET && SAINT NICHOLAS AVENUE,,WEST 188 STREET,1003466,250306,,PBMN,MANHATTAN
1107,2/8/2018,1:26:00,2018,February,Thursday,Based on Radio Run,APP,POM,40,SGT,40,Y,O,P,PSB,3,ROBBERY,1,Y,,N,Y,ROBBERY,N,,Y,,,,Y,Y,N,,,,N,,,,,,,Y,,Y,,,,,,,,Y,,,,,Y,,,DE,CALM,16,MALE,BLACK,5.11,130,THN,,BLK,,40,A,,523 EAST 137 STREET,,EAST 137 STREET,1006648,233158,,PBBX,BRONX
1108,2/8/2018,22:35:00,2018,February,Thursday,Based on Radio Run,APP,POM,807,SGT,807,Y,O,H,Housing,1,CPW,2,Y,,N,N,,N,,N,,S,V,Y,N,N,,,,N,,,,,,,Y,,Y,,,,Y,,,,,Y,,,,,,,DE,IRATE,30,MALE,BLACK,5.11,170,THN,BRO,BLK,,40,D,,WALES AVENUE && EAST 150 STREET,,WALES AVENUE,1010003,235726,,PBBX,BRONX
1109,2/8/2018,10:40:00,2018,February,Thursday,Based on Radio Run,APP,POM,43,LT,43,Y,O,P,PSB,0,CPW,20,Y,,N,Y,CPW,N,,Y,,,,Y,Y,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,Y,,,DE,NERVOUS,33,MALE,WHITE HISPANIC,5.5,170,THN,BRO,BRO,NONE,43,A,,1681 BANYER PLACE,,BANYER PLACE,1020175,239541,,PBBX,BRONX
1110,2/8/2018,17:09:00,2018,February,Thursday,Based on Radio Run,APP,POM,49,LT,49,Y,I,P,PSB,1,ROBBERY,4,Y,,N,Y,ROBBERY,N,,Y,,,,Y,Y,N,,,,N,,,,,,,Y,,Y,,,Y,Y,,,,,Y,,,,Y,,,DE,COOPERATIVE,23,MALE,WHITE HISPANIC,5.7,190,MED,BRO,BLD,,49,C,,724 ALLERTON AVENUE,,ALLERTON AVENUE,1021258,254610,,PBBX,BRONX
1111,2/8/2018,15:30:00,2018,February,Thursday,Based on Radio Run,APP,POM,67,SGT,67,Y,O,P,PSB,1,CPW,15,Y,,N,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,,,,,,,,,Y,,,,,,,,DE,CONFUSED,22,MALE,BLACK,5.8,160,U,BRO,BLK,,67,C,,CLARKSON AVENUE && EAST 53 STREET,,CLARKSON AVENUE,1004229,178575,,PBBS,BROOKLYN
1112,2/8/2018,17:45:00,2018,February,Thursday,Based on C/W on Scene,APP,POM,67,SGT,67,Y,O,P,PSB,5,RECKLESS ENDANGERMENT,5,Y,,N,Y,CPW,N,,Y,,,,Y,Y,N,,,,N,,Y,,,,,Y,,Y,Y,Y,Y,Y,,,,,,,,,Y,,,DE,ANGRY,35,MALE,BLACK,5.9,160,THN,BRO,BLK,,67,C,,LENOX ROAD && EAST 51 STREET,,LENOX ROAD,1003739,178063,,PBBS,BROOKLYN
1113,2/8/2018,19:54:00,2018,February,Thursday,Based on Radio Run,APP,POM,71,SGT,71,Y,O,,,1,ASSAULT,1,Y,,N,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,Y,Y,,,,,,,DE,AGITATED,32,MALE,BLACK,5.1,175,THN,BRO,BLK,N/A,71,B,,1803 UNION STREET,,UNION STREET,1003796,182560,,PBBS,BROOKLYN
1114,2/8/2018,1:15:00,2018,February,Thursday,Based on Self Initiated,APP,POM,75,SSA,75,N,O,P,PSB,1,CPW,1,Y,,N,N,,N,,N,,S,V,Y,N,N,,,,N,,,,,,,Y,,,,Y,Y,,,,,Y,,,,,,,,DE,"AGGRIVATED, AGITATED, BOTHERED",,MALE,BLACK,5.8,145,MED,BRO,XXX,,75,C,,FOUNTAIN AVENUE && DUMONT AVENUE,,FOUNTAIN AVENUE,1019259,183159,,PBBN,BROOKLYN
1115,2/8/2018,21:30:00,2018,February,Thursday,Based on Self Initiated,APP,POM,801,SGT,801,Y,I,H,Housing,3,CRIMINAL TRESPASS,9,Y,,N,Y,CRIMINAL TRESPASS,N,,N,,S,V,N,Y,N,,,,N,,,Y,,,,,,,,Y,,,,,,Y,,,,,Y,,,DE,CALM,45,MALE,WHITE HISPANIC,5.11,270,HEA,BRO,BLK,,76,D,,507 COLUMBIA STREET,,COLUMBIA STREET,982164,185196,,PBBS,BROOKLYN
1116,2/8/2018,10:00:00,2018,February,Thursday,Based on Self Initiated,APP,POM,81,SGT,81,Y,O,P,PSB,2,ROBBERY,5,Y,,Y,N,,N,,Y,,,,N,N,N,,,,N,,,,,Y,,,,,,,,,,,,Y,,,,,,,,DE,UNDERSTANDABLE,44,FEMALE,BLACK,5.1,165,MED,BRO,BLK,,81,A,,BROADWAY && WILLOUGHBY AVENUE,,BROADWAY,1002796,192779,,PBBN,BROOKLYN
1117,2/8/2018,10:00:00,2018,February,Thursday,Based on Self Initiated,APP,POM,81,SGT,81,Y,O,P,PSB,1,ROBBERY,5,Y,,Y,N,,N,,Y,,,,N,N,N,,,,N,,,,,Y,,,,,,,,,,,,Y,,,,,,,,DE,THEY UNDERSTOOD,33,MALE,BLACK,5.1,190,MED,BRO,BLK,DREDS,81,A,,BROADWAY && WILLOUGHBY AVENUE,,BROADWAY,1002796,192779,,PBBN,BROOKLYN
1118,2/8/2018,12:30:00,2018,February,Thursday,Based on Radio Run,APP,POF,88,SGT,88,Y,I,,,1,BURGLARY,15,Y,,Y,Y,BURGLARY,N,,Y,,,,Y,Y,N,,,,N,,,,,,,Y,,,,,,Y,,,,Y,,,,,Y,,,DE,ANGRY,27,MALE,BLACK,5.11,170,HEA,BLK,BLK,,88,C,,70 CLERMONT AVENUE,,CLERMONT AVENUE,992211,192574,,PBBN,BROOKLYN
1119,2/8/2018,12:30:00,2018,February,Thursday,Based on Radio Run,APP,POF,88,SGT,88,Y,I,P,PSB,1,BURGLARY,15,Y,,Y,Y,BURGLARY,N,,Y,,,,Y,Y,N,,,,N,,,,,,,Y,,,,,,Y,,,,Y,,,,,Y,,,DE,CALM,59,MALE,BLACK,5.1,295,HEA,BRO,GRY,,88,C,,70 CLERMONT AVENUE,,CLERMONT AVENUE,992211,192574,,PBBN,BROOKLYN
1120,2/8/2018,16:02:00,2018,February,Thursday,Based on Radio Run,APP,POM,90,SGT,90,Y,,P,PSB,1,ROBBERY,3,Y,,Y,N,,N,,N,,S,V,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,COOPERATIVE AND FRIENDLY,18,MALE,WHITE HISPANIC,5.9,,THN,BRO,BLK,,94,B,,HUMBOLDT STREET && CONSELYEA STREET,,HUMBOLDT STREET,1000102,199916,,PBBN,BROOKLYN
1121,2/8/2018,16:02:00,2018,February,Thursday,Based on Radio Run,APP,POM,90,SGT,90,Y,,P,PSB,1,ROBBERY,3,Y,,Y,N,,N,,N,,S,V,Y,N,N,,,,N,,,,,,,Y,,Y,,,,Y,,,,,Y,,,,,,,DE,COOPERATIVE AND CONFUSED,20,MALE,BLACK,5.1,,THN,BRO,BLK,,94,B,,HUMBOLDT STREET && CONSELYEA STREET,,HUMBOLDT STREET,1000102,199916,,PBBN,BROOKLYN
1122,2/8/2018,16:02:00,2018,February,Thursday,Based on Radio Run,APP,POM,90,SGT,90,Y,,P,PSB,1,ROBBERY,3,Y,,Y,N,,N,,N,,S,V,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,COOPERATIVE,20,MALE,BLACK,5.1,,THN,BRO,BLK,,94,B,,HUMBOLDT STREET && CONSELYEA STREET,,HUMBOLDT STREET,1000102,199916,,PBBN,BROOKLYN
1123,2/8/2018,15:20:00,2018,February,Thursday,Based on Radio Run,APP,POM,105,SGT,105,Y,O,P,PSB,1,MENACING,10,Y,,N,Y,MENACING,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,Y,,,,Y,,,,,,,,,,,,DE,UPSET,18,FEMALE,BLACK,5.9,120,THN,BRO,BLK,NONE,105,A,,FARMERS BOULEVARD && GUYRBREWER,,FARMERS BOULEVARD,1057738,204079,,PBQS,QUEENS
1124,2/8/2018,17:20:00,2018,February,Thursday,Based on Radio Run,APP,POM,106,SGT,106,Y,,P,PSB,1,GRAND LARCENY,5,Y,,Y,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,CALM,18,MALE,BLACK,6.1,,THN,BRO,BLK,,106,B,,115 STREET && 111 AVENUE,,115 STREET,1032873,186902,,PBQS,QUEENS
1125,2/8/2018,17:20:00,2018,February,Thursday,Based on Radio Run,APP,POM,106,SGT,106,Y,O,P,PSB,1,GRAND LARCENY,5,Y,,Y,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,CALM,16,MALE,WHITE HISPANIC,5.4,105,THN,BRO,BLK,,106,B,,115 STREET && 111 AVENUE,,115 STREET,1032873,186902,,PBQS,QUEENS
1126,2/8/2018,17:20:00,2018,February,Thursday,Based on Radio Run,APP,POM,106,SGT,106,Y,O,P,PSB,1,GRAND LARCENY,5,Y,,Y,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,CALM,17,FEMALE,WHITE HISPANIC,5.1,124,THN,BRO,BLK,,106,B,,115 STREET && 111 AVENUE,,115 STREET,1032873,186902,,PBQS,QUEENS
1127,2/8/2018,18:00:00,2018,February,Thursday,Based on Radio Run,APP,POM,109,SGT,109,Y,O,P,PSB,1,BURGLARY,10,Y,,N,N,,N,,N,,S,V,Y,N,N,,,,N,,,,,,,Y,,Y,,,,,,,,Y,Y,,,,,,,DE,ANGRY,28,FEMALE,ASIAN / PACIFIC ISLANDER,5.2,100,THN,BLK,BLK,N/A,109,A,,56-40 142 STREET,,142 STREET,1033182,211099,,PBQN,QUEENS
1128,2/8/2018,15:55:00,2018,February,Thursday,Based on Radio Run,APP,POM,111,SGT,111,Y,O,P,PSB,1,BURGLARY,5,Y,,Y,N,,N,,N,,S,V,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,CALM,19,MALE,WHITE,5.9,160,THN,BRO,BRO,,111,I,,210 STREET && 33 ROAD,,210 STREET,1045750,220016,,PBQN,QUEENS
1129,2/8/2018,19:15:00,2018,February,Thursday,Based on Self Initiated,APP,POM,809,SGT,809,Y,I,H,Housing,1,CRIMINAL TRESPASS,2,Y,,N,Y,CRIMINAL TRESPASS,N,,Y,,,,Y,Y,N,,,,N,,,,,,,Y,,,,,,,,,,Y,,,,,Y,,,DE,NERVOUS,21,MALE,WHITE HISPANIC,6.1,150,MED,GRN,BLK,,114,C,6,21-15 35 AVENUE,,35 AVENUE,1002259,216602,,PBQN,QUEENS
1130,2/8/2018,20:05:00,2018,February,Thursday,Based on Self Initiated,APP,POF,114,SGT,114,Y,,H,Housing,5,MURDER,25,Y,,Y,N,,N,,N,,S,,Y,Y,N,,,,N,,Y,Y,,,,Y,,Y,,,,,,,,Y,,,Y,,,,,DE,CALM,17,MALE,BLACK,5.1,165,THN,BRO,BLK,GRAY SWEATPANTS GREEN JACKET,114,D,,10 STREET && 40 AVENUE,,10 STREET,999667,215032,,PBQN,QUEENS
1131,2/8/2018,20:05:00,2018,February,Thursday,Based on Self Initiated,APP,POF,114,SGT,114,Y,O,H,Housing,5,MURDER,25,Y,,Y,Y,OTHER,N,,N,,S,,Y,Y,N,,,,N,,Y,Y,,,,,,Y,,,,,,,,Y,,,,,Y,,,DE,EXCITED,34,MALE,BLACK,5.9,160,THN,BRO,BLK,BLK JEANS GREEN AND BLACK JACKET,114,D,,10 STREET && 40 AVENUE,,10 STREET,999667,215032,,PBQN,QUEENS
